Business_reviews,Amount
Ppy-UN5RptIog4AvNnAM-g,788
YMOCOlONOae4zaiKImTnTQ,788
1aj1hnqPt3rqoB8tVRHLEA,787
AaTpjyw-EiODgi3tR4Xr-g,785
k8hFz4Gty5dHlDV4Wt8FqA,785
m4kvY0viCwxqRtgOycnKVQ,784
v1Uesklh8DpEufYOhTq4iA,784
-tDmeO1Q5aqThVY3AFJJ7A,784
giUvelDX9OPw7aiF7grvEA,783
Xm3fazqrD-Fi4tVPlc4i6Q,782
mc9V_wG4QyRYew9_S8R44A,782
ghsaIqQ1xY3cWtWWJ4QW5w,781
LwX2vbzttWYAdoBoVtfvRg,780
zxIF-bnaJ-eKIsznB7yu7A,780
W9y4JkMqy2dFNwYc3Y5cKQ,779
g0cUlBQ2pGRxWtL6qwyeIg,779
Qw7tz-UkPrpXaVidWuab4Q,778
0a9Miij7BFmKm83Iqni5sA,777
jXrhIVKcJ-upvglUmfC1pA,777
q6hWVlVeiCgMgM22wt1wfw,776
2N97axWHko3rzyzOGCxxBA,776
UBX73ZWgCdgom4nv0UeGvg,775
n_7EQxn0ciucIOJfpWVaTQ,775
UTg2aZ9zXLK8_0K-UnCVUA,775
WNhcS2zi4zAqA2TbduVINQ,775
4r3Ck65DCG1T6gpWodPyrg,775
inpHHalmEPkTMBg9yOWfLg,774
TSKCK51GymAsxiA-kx-RiA,774
eoN0GAIRV0WmwUm7FmzKgQ,773
IvAa7PvfOYl0xRML5W3ebg,772
1Tb7ION52mf2I7wXJY9HAw,771
pc8D9b_rnL_I8ak91tKjsg,771
8kUh6TROemLfbVR_ewVVLg,771
-DGsnMlRrR_tv8avrpQLQw,770
wK2G-v74dCEzmGEUtKgOKQ,770
fN12ywQpLXQ93bpwe1N_Ww,769
d_UJWp4IlGS4sgnjE60eBw,767
BWITd9JUXP3gSi1z3Y-z8g,767
dzeBiAu0VAaVBbMwcV9GFw,766
kxKai8GE5oDMPevV7oxvbA,766
aDgughL1vDootnXe5kUWGQ,766
oDETvkVkHw7CjZj7ZOZFOQ,766
C6KP0hSutumHzLDCFyjvJQ,765
M2h3vq8WeSiQAmyJtrPvbQ,762
ME7nOO4hHoCwkbssGqsyPA,761
J-Go00lYW4f4a3lLLtoh_A,761
u6P6I5PZnSlnILY5nFWBJA,760
BjBDHqHhMXSxgyVipccznQ,759
IGxrAQcqw8Mr1x9WLXQsNA,758
HuawlT4tXzCXL8ftyvCZ0Q,758
TzkVUJab9Sh0CqDk2sCF-w,757
PVieWiYn8GK9GSLnNFmOyA,757
iBBV8vesQ8fo2IQA7an1JA,755
AixPbZxJkgRyjxVqrpPAmw,755
E_h2yNoagLK-3ODYwMPErw,755
J5SlGtKZglJk3VB6C3lrNg,754
ObHsdZKeFSvoPJT8D0r1yA,753
_4bhVmlvT9dvqydQG2TOMA,753
R9TBf8VqGQ83kvdIxkC9RQ,752
4r6N_Fhiwoqo_FqQ7Mm6mQ,751
CkENBnSJFfPA1hY0qrqfCg,750
i5C6RVgr03HSrgCl8oa1Fg,750
-e1BUAOBk9RAu89c6uTyGA,749
nB0dV8yPv29F3-CFMPG8cw,749
JWqbjm0wtbbciu_Gb6Eqyw,749
4wDo72kKuceoLw8Uu_Y_RQ,749
_UOg5_pk9IhKee91eWrT4A,749
BuQGsltd3B4L_HRCP2jpTQ,748
OXDo1mHlp2Io3CM6a1aB1w,748
xwjUyOwIQuFNaBCxhedwLA,748
617w8MQE3z1szmLvs0WfCw,747
m5-FtgWRd4qA7j0vaOXiXQ,747
JVDHxMnKjif8XdXVFWiClg,747
6Cs52T0ItZ5TQ5Qx-UGaMw,747
JrG4NINLspXPNhSXg7Q07Q,746
5O3vEISAkmh0lnArUBp_Cw,745
TF3qNGUBUgIYp6u0j79JHQ,744
03dIEDBsDERr6Osmey-udQ,744
8BhNur6_XKLjCDvbhX2CNg,744
gndi4-wzu66Mtp4E0zHt7g,743
_RvXPNxWcRw833a8B3vSOQ,743
8Vk_2t7hQI02IhpcRnfAIw,743
BOjpe0u5u_cm9SWMS2KLFg,742
3ovV2S7XEAOEk8hCdYKhOA,741
bjPUhanWoinHi2kywvVzBA,739
hPd6uMCjNglnOwwHpkY5Tg,739
I2ISRV7IybkMc3HEYKUE9g,739
vKbCtJEwGnew-BpGIIzxJw,738
RGXb-3iUuaORNWB_nt_RcQ,737
26107Pz4hjESgQ8J2c81rA,737
_QkJXxFedFQSp8U6rDICtA,736
fF0aVsxyI51ZfCZoN-F5GQ,735
OZi0fOn8-ISUwhEAWC_8Gg,734
4e9tguRcMc4S5hzBlfC62A,733
f8ss-XDpkdwwbQf0-V6JCA,733
DTxB12bQaZ1m-nLeXWX2rw,733
Mzmt8AvZOExG_4h3MMlihg,733
1Hd-0f0gWvI7y9CI_3kFVg,732
Zqd_DHAtrdzRJ8u3zwrvEA,732
ueAkLzWFFTzQkq3jzyBlnA,732
x2ly0NsSTMmMpljpdIZdYA,731
GeLwhGlX8XsIsH-o3Wdc5w,731
H5KRna9A6mDQEJ2ZN0zL6g,730
XqSLir6xs3I6ntf-xIQzrQ,730
YPLfRswyryjjW3VJa-SdaA,730
oe-iacnzvyHV8zxaNqCf7A,730
bPVPZeqMuYtU_yGCb4P-jg,730
q_PFmdGcKx2H7z2ze8H26w,728
VRGYwKE_Z77frm5NwLvJhw,727
Hp1nkc3c3Q7_8oKXFn0vbw,727
mYMPepp0QIZRk_52pWzeoA,727
IKMAgK2m6WRIViVFB2vAFQ,727
3iSRhLUZfZSlLaQw-BzloQ,726
vUkiYPpbkMXA99WneLSGkQ,725
jQPg8OKiSVa-fwvd-XGzLQ,725
W72rYffSVg0pIaOpRgNniw,724
gOrJeoLDOiW7muWuoE-sMg,724
DVBJRvnCpkqaYl6nHroaMg,724
a6J0Jq1GJ6Shk-L10Bp6Cw,724
D4Uw7MZVGd4QLZF_dxk-Pw,722
iWy6Wft0MMO9Ud2wM93frg,722
6_LnAQQ0-mml8YgpfRjGuA,721
VQlum4cEfkbbmd6RFgjtrA,721
hA8c2kWI_8DXZE1jyVxlBQ,721
vVfy055EfLMdd0yJYHxiMQ,721
u7cZUEGK6iJP2gvI22xY2A,721
iNiAJAtsbV5xOQGRtce-NQ,720
0MhxvTys2ADYa3sOO91ldQ,720
TfcpJBiFNnDaochnmp4M2Q,720
nB7LcJIvZr-EbJj4oFZf-A,718
OBHirkn1QCd7rsYHYtSdwQ,718
bLC3frEZCtstsrfjmJMJiw,718
7L0WAmZ0fP5hKzdhVAkIhQ,717
H41S-qS3NOUJSbIqWTuyIA,717
REiAM73RkOxFqCVlEFiRWA,715
lSwPJt2ZPX03tEpfXE1BFw,715
XScJI9exHgC0u_c3vmm1vQ,714
qmaI4o8RQC1SF9VsxY4VFw,714
sb8-TzsXOV7IsErbpHZo3g,713
uXKygoHoGly8OqINLCFbgQ,713
OSi2ColCxhS9oCoAUNbPig,712
QvB0NRTGDplwnfPZGq8chw,711
ZGH8MzJa7Q7iIpmtzBAJAQ,711
wVrJOXjRrPKIfZbNnrl3ow,711
W06QBC9vkxA5CVBNVrOMRA,710
FTFaEinJgzqY0ZHQMUSpQQ,710
bN_9QgxdOIk4oK-6fBDJtQ,709
9wu8pszrPPUjruNvgQtIEg,709
UakVMT3xrpbFB2pHdxPjnw,709
gjFUrbSMo1rA1jgG5IhA2A,708
RnURR_OfKGejCsEshpS0ww,708
w0lcP2ngFaUpBGi5yzlYDw,706
_QohBRBxWuwlIUuHj5_fZQ,705
oHvEgLH6pAkcrPmeR1l3UQ,705
-9NmUeTphyS9Lq1o9MACGw,705
DZglT5FP5VNDQJU3PuRIHw,705
-kHHi8y4kaTI6WUVdJSdvQ,704
-pyobEWdpZ6jUp42f3I2xw,704
El_2Cxuq4hxqrmlg_5nzzA,703
0QYWhij_YZ7Lyk9F6213Sg,701
8xuhKP08513N2W32JOMW4Q,701
-xaY1TlMf20Ol9QLcDSU6Q,701
CPFKi2lZJazP6IdtCdDDyg,700
0ghzROkZWKWwQKDt1fkPAQ,699
nR5YybQrv7P62jd_oP5p7g,697
o2loFPjTN8zlkhb8Q3WTnA,697
dOOvB4HW-b0mWDpcvY5h-g,697
wl7rFbvRUstwyB2vRDW6IQ,697
wHkYLlZyPXllrQRlvidUlg,697
JEhPHeoLQhkOIWMZn6k8bw,696
-pjWlAzv4qRxB3Gu1D4t6A,695
kK-pcrXr3CEnWP-ci7XXgw,694
jS3affmkXWrBnidXA-DIfQ,694
o4IiNbNybcy-L4vzTSoDJw,694
jHVotJhyPKOLuO7MVnmbtQ,694
zFcE7bQ2oDfwpPgl_PxOTA,694
2WGnykxiM-Mp-qIm2u7iAw,693
vgaDkuxjt8-w-0PtE8tTCA,693
UxzNkaC5944XFQ4Kwiw_ZQ,692
4wq9bzoCe3Mh0cPbYH1eDg,691
pi1CtS1L_Rd1NcmO-un1cQ,691
SGi8AJhR8iS-LsQwcMOAVA,691
F4gvookXrKsBNCvK_xEt1g,691
7j-TfyfmfJk5QKfxRtTbqw,691
Nk-SJhPlDBkAZvfsADtccA,690
Fyw7Nszsz2E6ZKy7gjPtDw,690
ZNxFIwgPnmLu6ouQPPpR_Q,689
dtU_DsHVOCi-2-mWe7gabw,689
qGsdi_PFuqwzN8RqzeWq_w,689
zljfjg_zTL3ceGi_Vr4OFw,688
85e8Uyn8tIyEZCqBP80rqA,687
sjm9TFtN69KrVsgajcL2Pg,687
y7pKM3eFDZ9eRchC6SNMsA,687
gFApW0S59priCHlZbMPSiA,687
3qEjUW12sH6KOBm86ZDmTA,687
stqWlKEgXweNQSsxOsHjVA,686
nihvarTktbLi1CI_Dkep4Q,684
E_jnzr_iuZGeUeP-5VMi2Q,684
yjcIKn2T2QY_DjXWACsAFw,683
4LG0U_Gxc45-FanbjwoBvw,683
SBtjW_pKw3XaOKtKAavWZg,682
plobBsTtVUODb353xxFT_g,682
x3Ifr1jj2Qu7JDZto6Kbfg,682
irXywqvfXj9maLLOBQMYvg,682
dinxDxiWFUkEpxpIzaGHMQ,681
Yyn4z5ZysBDYCXfTFzflaQ,681
MK0OMY_u9unl8xSqjPLtMw,680
jl38yx7zzMRbg-kOK8NLDw,680
4QMIJJWQOh7zpEwOXhFJqw,680
GqyOrF5X21ciTjnuSCH5PQ,679
OIbh0ZOemmphJR4Att3E6A,679
NHdE_ObFj7OjQBB3jjqBNQ,679
GAuweBrcC_wK3a0UhZjwfA,677
L-YdO_NODKXXT3bkS0nUpg,676
FdoqtMadj4ybDAL7S-yUBQ,676
l_slvEnh4v3W8BXF1gYlcQ,674
u7_3L1NBWgxhBM_B-cmmnA,672
3aY8m5w6UnxXbRMhEUPUMg,672
el-WV1mOpFmrQOowLnh4aw,672
Uky0DD3LU4C7eyNDhpmOXg,672
0CHIbqSkGWBr2KMkIUocEA,671
5j9TfW8RrdkpaHlaBwt6bQ,671
U_U6C9AF7xmQijTTUFRzkQ,670
prZjGYZFtZ05e80cSEYyjg,670
kQDsmkRsLIiEEY2douOZWg,670
NhXS2YbDi3N1IrIl0bcnpg,670
KZA_HEOsBXf8dtrk9rqNJA,670
CCnuyfb1nd-doEpkj0OoHg,670
34Eqv8jXgxg_EEwcsNgeeg,670
OINbC0rpDVJ5bfxt3LO9fw,669
tkY5BJVXxUmP4jsKavkf2g,669
FD7gMovIYQmhdn23Iq91zQ,669
UbFkHiEt9S-0mUL3RQ5Ghg,669
F8yozE3NWnImNApHO347gQ,666
v_AbyvMdKUi_ac4A8nkG-A,666
X6ZkbbAwCcz-ML1iihsszw,666
mK4gpsdN7qqb2MMUYbQb7A,666
0vTc7-wiDBDKKmGvC0EzFg,666
Trbe4JX-oLHrrVVPcv0wog,664
mnwTbHyIgpMvOG9705zqWA,664
RUgNtJ046NNtlya4-qUB3w,664
Bii6sQO2QNinBq9vdakNBg,664
23qa5SsahSsVhqAVmX6aow,664
HCYs4zgL7kCLdEqKRqaPbg,664
LkCFcD-5QyNIUnEfO78npw,664
V1n-wIrt5xtI0VIAxIP5dA,664
j99PtxlKTW_u5alE4jiqHQ,663
FQskkrIuNMKRCQJuokI8gQ,663
iMTjejk6apJKzCukZnDw5A,663
So5ynsJSVB1qaDek1oXvXg,662
4w_TG6uA5bIxnC5tpkOb3g,662
5Jta7dTc7lteIyeMfLUJWQ,662
br6Cc1K0_otT9bc_b3mPdA,661
yzlnxBGlHphac8QtzbIE6g,661
ipZ7neK1bjBAUrCqyCvB_Q,660
9DJhhBqQSu-gTBwaqdhgpQ,660
bLJP0fVgscuUQy0hE_CRXA,659
MaYb7qMN6BomP1zQGj3Wjg,659
JnKdPqmgppB0CY7EuXaSCQ,659
luv3Y2AjoOhxYRY_u5tRJA,659
ksFVaF5TatgsVGXk7Yyw9A,659
dpqDfbNpcIERkXVoE5S9Wg,657
y1Z9tymuBGVDZnYZoLk-2Q,656
yf8a1DOlqoqlKHuLSKEfxg,656
QpyvUColtSYH5VtkcrN6Xw,656
DOfiulOub9hVPBCtiDl9Fw,656
JpKKLxLo_6RxvQXyjVXnvQ,655
Hh8jUR0mtVXkAnv8XDZjyA,655
KdAWjL9MKjpJzEeI902qBA,655
7lwe7n-Yc-V9E_HfLAeylg,655
KU7XnbHB-EBOCbyXH0VVuQ,655
al3Ri6TEqa2rBzjHsn0T_g,654
-kOUmMiIimNSBIDdFN0x-Q,654
ZhA88ILcgEP9DNwZDx7f0A,654
QFh-h_OZ5Io-mBk32HN28A,654
3ldp8B52AOzNSFnPMAY0ww,653
j_AhCyEzJpo3sS7NZRFKQA,653
CA5BOxKRDPGJgdUQ8OUOpw,652
GzeXHLLVCD24cfJUNv0d_w,652
NDzQFHW671hbB-aArOy12A,650
mSQ6nIPfqviBF8xIuhsJ7A,650
dclL14pr7OojCOKJ_ZbMbQ,650
OxBZqeYH5xuusEPp9ml7-g,650
9mA9qYqiv4c0T9ASid3PIQ,650
KC8_Rx4Orlsz8LIonCYXsA,650
fuiVa2_MABIQS7pINKcoLw,649
JjmmSW_QQh2Db4fuIEMATA,648
vhDWGF-8BfsxvS7Zo5Wv2w,648
ivD5l1I3a146ZDGIfr6HYA,648
rwd4rGpYxiCXvgMV49sYAw,647
U782dba0FoFLi3cmXbo88Q,647
4VXVP21v4Xec6C2mnnBnGw,646
vznHFDZ8-oZbJRU6Bslsdw,646
R3FDYMQBrMpkUquwE-eniQ,646
2er_V-oAd7IbQ5YTY56r7A,646
mf0OyZ6DX2iKUFIV9TqFRQ,645
Xh08NmHdB86LexgXrIxr2Q,645
UWB_Oi9dkPwXfhYgFMnjsw,645
9zlIJ7Q5W4AENjpGgaNSsQ,644
iOFbMitGdfU6i5xm4nZ8Ww,644
HKdAOvtDv47zPjceCjbz4Q,644
EpREWeEpmR8f1qLHzzF0AA,644
HzUJO2v5lUEIeYoOYsdWbw,644
qUH2FppY7RL96F5tXzA0hQ,643
XeogL9kqQxKEO42ZEqMbvg,643
fchpEk-UJf_AUz-51LEidg,643
yRI3Sp1vn5X3g8auuClWlw,642
5ln4ESCi6mnfTBx4bYr4dw,642
E3Qk7xTznkT0SABL2ltpHA,642
LbhraX3qY94g3Xn2Havbpg,642
5IvBJJl3bemFixZ9uh_wXg,642
4D7QDfPOsSPfKxBi3gs_qQ,640
G9LZoNlCfRH941q87_JLIg,639
5s7I0Khg7ReVzfO7niJtKg,638
dBRWKIS7h-qZCi8EjUJ2HA,638
4_W5pstoN1166TGjjPOrMg,638
4_-IcMpkF_sBRHomWZHNzA,638
onp9X_9RRAEzA-yqdiSOcA,638
KD9-X5AykKmiZszrMepjhQ,637
OrU9wTeHJSLMwyGqYg4FAA,637
gP_oWJykA2RocIs_GurKWQ,637
ATO_GTUMSEYBZn0v1cqg0g,637
g6YU9lV-caYDhiPJviIMeQ,636
03jQGGJ2ch0uHTtW-UUUqg,635
_k1CIuPkY-uLFm8lABFG8Q,635
JLumGKzGu9kqGTdwYF41CA,635
dChRGpit9fM_kZK5pafNyA,635
Sh5x88Ty9NGgMvLoIKxAiQ,634
htO_nlxkEsYHzDrtbiUxew,634
Ee-V8jWifZDvRyFrSW5LIw,634
17MK8qagV374AuUA4sXuIA,633
1UNJeHTsS7WS9RxRzHw06g,632
RTwDv2oLE3gzAZlf63OPXA,631
wr4tUYkhdlWs6HJNbiipSg,631
dQZlvOEVNke30MY5iTiy1g,631
ysvzP0VvMTrGmUClKJ3img,631
nePr9450kf-eEGYD-Qn21w,630
1bzQnwSL3EsGqADWiPDF6A,630
LmZWlvPJBwj5WG2KHV-v1Q,629
IYzqGs1e28misAwcZvf8yg,629
6CUkqed0rhHtFwQ2i7Otsw,629
DsKzHnkLKnxZTVsFpts4oA,629
8QJTzIaR5FceGds8HBSIig,629
DorCmYVDR5wcCVvbCAvzEg,628
4HE6POeYQtB_k6ziyRoqlg,627
kbEVlzQLcYS3JSQPG9QMOQ,627
UQMUtySn2q9cSObiw5UVsw,626
_KlEMZvay1c9xYctKFtN-w,626
2PWmnUV2Leb2Loj0TqxCMA,626
aQFQIlyHasaTz5DtjV57nQ,626
7mpYTDb24SywNMRn3yeakQ,625
9V0LMtO1riRw9-pUuG4NFg,625
pG3BViWKznBrEPlbV9wxPA,625
XkQadWW9bUR855KvPZBNUw,625
uJZgom8HpK74xz8IojpT0A,625
RadvqFuRTZNEfSZ_avPRog,625
n5i09tgSuzv9ZeIN9Qe5oQ,625
54XgUhaR0kDqw8bgbAEAtg,624
5P4w4WfPbXzUi6YALfwx2g,624
gEX_kEhYgvLKGJtlY45BmQ,624
g33s03KL3BTPgTPg_6r_Kw,622
vF_QwGltBpVesMMGclzB9Q,622
ZLrqw4KCwKyBlVqycUfNbg,622
Pv0UQ6EIQokMLkrn-GDDDA,621
sxx4KozLiedkxZ79U9W5qQ,621
TdyHRkxn334JxtUSdGpIiw,621
hUmHwBQtGg0iH-PZakQJDw,621
yL9j5ASNic_DaDKf9lwMhw,620
hE6YsHHV0fCz_UrGS4o6VA,620
3StNEgKAwpCFR1q0urmJrw,620
RTJiMomkeeDi5LZn0GhxQA,619
OuaqRGlscxMIqUoN4Vw41A,618
GoGss2SqsUPwP0xcI9IUuw,618
15BlJKQfD-SLJTebWa14EQ,618
agK5cXwnBQozM2M-5kLvzw,617
diwwt5QBU3-Thig9SVlsOA,617
JcdsERaKlWNY9CT5Tl8LvA,616
psG_tTwM0Wcddk9cW7yw_Q,616
w520vYWEpEYBf90rSr9NVA,615
ktM6aYuzqWd-kA8SIWswiQ,615
IxlIgLbIbynzJdzeqO860Q,615
0uL-FXY1M2UC12eZcFlTuQ,615
9xCprW96TZFLajnnN-w8Pg,614
z0MXYel0okwMqLjgMkKD2A,614
rB067lnTKVSiMU46z24BHg,614
7_kXuKFruGrrRauN9rLJ1g,613
pafrjSu3h0v0N8GR3ghNtQ,613
DJFxBTBIgYErzKS5cA_LiQ,613
OM5beWRkxZSu1TShUC3EDw,613
T4LfF6fT4_5UuP6ZpMjUGQ,613
tQIw_BZzfjh8UC4Eqhd0XQ,612
1E3PYHrVVqR6D_bYt49Lhg,612
zkevOUm1kDU7PUKte4GKpQ,612
sB45WFgysT617bKWP_WJwA,611
ncyt6jLL3iAICPRGFe7Ihw,611
yui1n1JawiW9g7RR62a_wA,611
Bt7NBqA31uOI4H_hvasLLg,611
DkVFvHGyNBGuPMzI9Zdt1A,611
A2q7d-CBM2-81tVkmS4JMw,611
kb1Tf4xwb7CQW5OXf9zwqw,611
yNCFucjmzObzUI7X3Ql_lw,610
nwN92Uje-xIKE5voPTTvBQ,609
gjbmwlYUImb2lQBp5LV3KA,609
xQE1fuwKCXJEBcJgSSCNbw,609
lZX5_8qspEXtMJGFQ0-Mow,609
hkirr3WzSTx2d9cdP_NKSQ,609
u4WC_qHGn03jwNdVmW5vaQ,608
mUIBtlWNPD7sz3rGGWQ1RA,608
_m0mp3Wjcteysto6azQ9iA,608
UQZ4p6xb_7gY7UXHmBzceg,608
OMT709IPPEwN91CAXpe9dw,607
_tt4nysrN8JpzLLVXL-z5A,607
-zsvmEbkd-K9K2DAAKqiEQ,607
XSuO2E30ArnrjH9jquaK5Q,607
Jg9kkOl4sx2AXJVohbpSiw,606
54oLdsGU9B8HxFTqCCqV-A,606
S07dMpp8f9x7etbGW1L0QA,606
hPzPpfSjgQkpWCD7YjcY-A,605
llLvHJgkKQNfzgtKf6p3BQ,605
U3aNQ5DsABPYyJQolsCbJg,605
3hrEWKJxJUwEBmzw8oUYHw,605
EIKbEHnsVg6dcsWopW4lkg,605
-ATiAtTikuGuqvaW2O6tNA,604
CnhmThuteYExAEvBSzL0qg,604
RiC_-68qxtDJqiIs5mRR6g,604
fC03dk7N8XV-RzGh0UJgmA,604
eMiN8nm70jjKg8izikVWDA,603
0M1l6p96IffjQi9EZsdVhw,603
XU3Fe8I8dD3FaOmzAQXLnQ,603
zSqTndm5Alq9dW1PyzbdTA,603
q2gRx1K1mbk6zHV4ZOCChQ,603
lrowppSl2sk3hU4tSUaS6Q,602
Hr6aM0s-woIJaW6DJSbvNQ,602
8ObCdQQ3mHwDsSsk75Z2lA,602
sXaiyPC1fT6ESl-6t7eSXg,602
IG2KelKEHCwybPl98frdgQ,601
XCY5mYQv-6Y-uOZEOgOhiQ,601
oaboaRBUgGjbo2kfUIKDLQ,601
tc6jKQiRjFO2M7BylwHVrg,600
05UGAUzE88mcPxQ7WnCxQA,600
wjZwXKDiFBQXlO8-TjQTXA,599
KiwskluQ7tMqZqvuf872vg,599
OChSrnaj5tQ1-wm7zoVT4w,599
h0wHeh0hTt6Us4W-1SHQOw,599
offiWjhY-INp-m6dEGi80g,599
zEKvxI5F_j_dBfwRCfQloA,599
nTEmSvz8_DK-iK3miQFCwA,598
449No3H5g8AsuGssvy36eQ,598
P_x9fEz8efemqOIV46S0tg,598
A_AEG20YPuVW7Ao7gkHicg,598
0wQCEcpZ57TmTm6EmEDsIw,597
4mWzXhD8vo0bABVCGAhlqA,597
ClEUgRru8zSwV4gB32bHFQ,597
VKgK7Z0WR9YIxtAAC63eUA,596
i76ERS3jM111T3VMbi2yrQ,596
YGEUMBBoNFW7X-z09gFu0A,596
un0xxX785wfQfprryh0TjQ,596
aREOVt958pzJsuNmX1-LUQ,595
5XsC0tB8chKjTIW7mU6TnQ,595
ny1N_Py01kVoGOvL9oKjMQ,594
yI-ahfduU45_bZa3ZgEx4w,594
APQWf69OTUQwbYssNNgjCw,594
W8YDBLJkvjVf0VUgXwE8VQ,594
bqR_3sT_rNp0hZglPtX6rw,594
YzluF3FNGjnW-tOrLZt8JA,593
kjhIbW8NKRvXmLDwz7lzhw,592
aa0xi7fgFJyA4qWux6vz0A,592
kQRB8RNwd7cEMcURTS-I7A,592
hAZgCi6lPrO3jk6SAyWgKg,591
rsMbMeW7IbXxPFh4WwbddQ,591
7CRox7xpb3vNCEe7FZ6zgA,590
g2zwbLIqxtN9nGGuL43trg,590
C5ZOzlslhMxRJDjBDV3KoQ,590
miRxzEzV7OIShLQ5x_Lvvg,590
WYel6hMEEPNwzVUlVBacbw,588
gKPWC7F219oEbu5NXPzH4g,588
1KpNlu8VM8ukw3uOzmMFPA,588
M0YuK7sLLSA3TfBC4UkUzg,588
dBCNUSbz5-8nQNrxWo5deg,587
P1Oxdcr6lZtzg2onGYXAww,587
ozOneB4jXOD6hv5WBGj4KQ,587
RSBvoQEHCkXYOGpi9xmTuw,587
ONuqtwn8euUIWumg3U_4DQ,587
aeIWVa6G54UUo6yloJkyJg,586
M_EpyAH1CZZVlhxfYBLOqg,586
kBgiy6ulQRiATWFPZjTPKA,586
nAbese1E1H5TwZntoEyfzg,586
ii8dw3vTRecmP_iOiaP0Hg,586
CYKj959PZDjweV-CSpssCg,586
BErYojCJSO959vzaz9JclQ,586
HDnaNdHEZpQMYXo-ZHHG9g,585
lNsnmur2Df2oK9ywyY0H3g,584
k79ygmdDxEDXtLlR_rPrmQ,584
HH9x7WcNQR3cnwkHo_YL0w,584
hRskO0RDRW3Cq3k7_Kggcg,584
BD1FU6xsYPtbQZ8pXk0_gw,584
9kv9JpLhzkN3UeWZDrsmEA,584
tIvfmgT1qMeAEQf8CI5fPQ,583
TVDe34aKHkjaEOtCqffwbw,583
Gfegg1vwKJJo-EfEujQ-nw,583
UH87t9fT_oTLMZfr5iCbQg,583
Hr_zdqPZ9VkGjKNv4UIQRg,583
YV83252nBml7BmQLdAniYg,583
tUkv0ZxUAdpyv8qhgRU5TA,582
NSsXMFzmmpiF9V5Nqcmvdw,582
Eqfks4GEn5dsI4ZGiPrCVQ,581
FH0MVF7kK0D76Hh4e7hXfQ,581
wb_z1h7XR5IQhVRZHlMuLQ,581
4Cal2AE6cr7m6nL20Rz2kQ,581
LO5yBY9uoowtq7FsaKPJXA,581
1Ck2drCXGh1h5bhc9aIRpg,580
6x9hcZ1CJ4S9avBgPGS7-Q,580
wzE61ThXOdrSegvwSOzf5w,580
WO-ofNAvSuJpdRt9Auon6w,579
uEe6LCrh8vcPY9-T-CGvGQ,579
YCHBSWYErsKAI9AXeoPxhQ,579
1LUZupYFJ6CxSKU37qDSXw,579
HUhlFVMjZOgj1-N0JmCo-g,579
DnuRO4i1yI5REm5v1pUxWQ,579
KInoSyTm9ioQcY1RFQ4ISg,578
7AjM-d3gsgpvKDQSX6QCuA,578
-6JdVK-DHB4_43PEksbg1A,578
kcOAfvwLUOAYQO3x4gocqA,577
kvk5t5UDKhNoxKPnzURVbA,577
tszRCO-RchPXPZlsTCYgbA,577
TlvnDLrM4p2udHfeUwL82A,576
2xxkaRy7rP5EUyjFt2J5kA,576
q9HeBXQBnXgThOa9DPIhAw,576
jEasa4Sbzy4NdLyzPPgQyg,576
lu2UpRHLBZfvLG_caNEHKQ,576
Cckfq1IRAAN4Q7YJh7Ru6A,576
f9qNygjcQvh2vPmZSfEvqg,576
fxV5Iv7goPEUz-AReRLxkw,576
zcPCPkaTp46iJxwMv0LjVw,575
wRzZQ0rNNl0Ss9dHNM1S1A,575
ixPTo6Hum7nNZ7A4VPhTXg,574
4hv1n1VBzMvE-T4UtIcOcw,574
ExcFu7R8ATHczORJ4opEUA,574
fZ92MJ1hbEMXqwWTSwF9lA,574
ICi5Kv1jbgypI-XdrY_87A,574
SjiRaZoWaDpkCCpq5SsrMw,573
gQYUyfiX0q0uTnueAyeqLA,573
HF4Oh0KDTYo6xvf_JCoybQ,573
8pAGj4Sc7YhloW2H6sV30A,573
9c7MUiE6VI8NesjPdj5FkA,573
u-wkhjV7CfvGJVY7hGULjw,573
jULIPydhMj18KOI5OHTwfA,572
uGo0TCVNOcDQxMArUU0Jrw,572
r2IhvKZQ_wLR5mLBnPOilg,572
pUlpCJBYR7chLMMUKA5Ydg,572
vtSisxaozZ7HWpBl_W7VaQ,571
t-RHwZzlTAZeTcgrrbRtqg,571
cGsewW-9GdycDS3YT_eUMA,571
SA10MB4CEw0YikMuhOxyYw,571
p3-FsWgkrRlT18Mw5Z1tHg,571
eKiGCVA8bcj6sw3ODW1HHA,571
QhgrhVKlXZtSY6gRThf8zA,571
Ou-_OQUNvBcaAoRU0XPtaQ,570
3XirYkP9PJvVXIEDPNNXLA,570
rtykgAe3cXao_PuzgT8mPA,570
io4YNLvABJrFraEwtQBWqA,569
j4KA-BujEH7xmG6bD5E-gQ,569
YqmClmk7oLcDzPWKHzgA-Q,569
b3tI8ODMieXSflFHLFA92A,569
06pNHtxgPhGhZpM0Z2uzNw,569
0vi741BLMGl2QPeTXWeG2w,569
_gVyuTRb_6HM-SNtqbpevQ,568
BvRJCEqexcpYjNTB-C388A,568
pz9NQ_ItX1Vsy-vbSJuf_w,568
L4kfcADLCU4T33i7Z0CkuA,568
99e7bysta1myyrQogFEWUQ,568
ldr7iDtxFXX-q7tJuXqlGQ,568
7GSOAWAlmIvKdbAVFBL_Cw,568
Kfaq9cuyeXHkzWwL39jUWw,568
