Business_Checkins,Amount
0M1l6p96IffjQi9EZsdVhw,2033
68b9-2VCkQQ_Rj-dYQPfMw,2032
9xCprW96TZFLajnnN-w8Pg,2029
oofqPUU1m0AkxR3t85PfXg,2026
oQ5CPRt0R3AzFvcjNOqB1w,2018
bqFG0QJY9jj2m55OqAVHeA,2017
NIpZBy1O1JFj9x2bcErZlQ,2016
sO1OD0SZkXXPtIXj2cS4oA,2016
3yW8-dUi1wwCEf0URxUA7A,2015
j_AhCyEzJpo3sS7NZRFKQA,2012
3JFgxwRpJUHMWicKYRVcKg,2012
VhBW615VRkiQLP03oAZ59Q,2008
nTBStZYJfHGdSZJbpaBiPA,2006
UlGS2NxZSiph33E3nfovRw,2005
R17gwW6zn9ilslbdvKdgsg,2004
A2q7d-CBM2-81tVkmS4JMw,2004
jbJTF1zVmZsk4hea8hoeVA,2002
WtVOrfqLXerig9Z7iP-NzA,2000
I3Uy20BKx7G-Fzz6hLIeWg,1994
73esU0u3hYIPPqCScAA2HQ,1989
6m4A_ciUZn1G302yx1YV1w,1985
RbFgEeHpGbHwWzD8qvEYtQ,1985
_f3JQU6IXpGmTLaSqGy79g,1984
wVrJOXjRrPKIfZbNnrl3ow,1982
SJIQFKTW6uUsOo29w9IHxw,1979
4SRl5od0lY33oK1GMbA23A,1978
nIAbuktMEzVjT4P9pG89rQ,1976
317lIGWVcxcVWdVo6ZKHwg,1973
JaMZoosomwX7DDjkFOEo3g,1972
lfAY9wQ7e6QSpFVumpKZyA,1968
I_mCFePUG2MGuH-zuws7bA,1966
8CrbW0uO-wkIs8CLORE-yw,1963
PB6Rks0PSxWvaJ6vl_KcRQ,1962
Rv8bW3pkzpi5dZu5ckbgtA,1962
6x6rR-SErwOo3xF2AzXVHA,1961
fgTOJRkc703E4XRdcr5zRA,1956
xOS6UZGBgVM6FkBfO32pFg,1953
ZF0tt7hn6WK3-aNWgtLcFA,1953
EYw42-YsnMr0pbqM5YXRxw,1950
c6hhh1Kpr7iau8qMH74w2Q,1949
NhXS2YbDi3N1IrIl0bcnpg,1946
SbuLL-8eSaUs-huaYR5_IQ,1946
gzMlFR9ViVCr_HUYPgqqVg,1946
FQskkrIuNMKRCQJuokI8gQ,1942
LY1WmE1DwtkGd37eG3SoSQ,1942
iBnj2wBO5-3moZ7corhp-w,1942
ueAkLzWFFTzQkq3jzyBlnA,1939
sdFJSq-EgmtplIwUamRwTQ,1937
HabjOG3X8V85QWkULx_vBA,1936
h8TJV8clolcjqp9aFV4OjQ,1930
sXaiyPC1fT6ESl-6t7eSXg,1926
50mL3BPlNwn_CBH2hth9Dg,1924
LO5yBY9uoowtq7FsaKPJXA,1922
cd-rz-piYMftZtbFU82x8g,1920
6Md7LjLUqf0scKfl78CQDg,1919
1_YCzfB3Eh1sMN0Nx4idvg,1919
z_7TZeTXsDH6MmkPHQN8nQ,1918
BMKJ3JyD_r_SQ1JXAzo1Hw,1914
bN_9QgxdOIk4oK-6fBDJtQ,1914
-kY_HDP7IMvGl-kBIZVU4A,1910
teFjQxUqT8c-yxQdoILDVQ,1909
g0cUlBQ2pGRxWtL6qwyeIg,1908
8A5LSwsKK5vXDH1M3_Tf1w,1908
7AjM-d3gsgpvKDQSX6QCuA,1905
W72rYffSVg0pIaOpRgNniw,1904
SCjUeZfjafJ88fWWQjRh2w,1901
dOOvB4HW-b0mWDpcvY5h-g,1901
0-3kCit8mt8cCjiQXDyg8w,1900
cE_gYW3CHEducTkEyxTDdA,1898
4r3Ck65DCG1T6gpWodPyrg,1897
thCbLZ69suCvVNr4gPQU1Q,1896
Jzb2IQSwPfULWzdl9Bq5fg,1896
-cEFKAznWmI0cledNOIQ7w,1894
RnURR_OfKGejCsEshpS0ww,1894
MwJsk91FJ73YzzmpVaJihQ,1894
Z_WZq3uFGqvtjsFl6kNBQA,1892
OwuL_pVygM79Acf85O6Eow,1892
9w6o_eyKCSNKgMtAuv6KWg,1891
D73evJ9PZKxO3E5TaThe3w,1889
5ZXmpIVqjGB9cqEUDJ7Reg,1887
9CSemNj2bWMu8PXkikv-FQ,1885
dGeXdSMah56gEHwZNaRQKA,1879
u9che5TW6BzR57PTIkQgxQ,1879
DZAIr3fO2mX6xI-fW7_HxA,1879
DKtAKuOjI6vUAHhW4NR5UA,1878
IGxrAQcqw8Mr1x9WLXQsNA,1872
m5-FtgWRd4qA7j0vaOXiXQ,1872
hsslqZAVtu093rkguSpltA,1870
H5Rk-aunuEzGANXCBu-NPQ,1869
DeVlppoc8dPBhOCPrm4wmg,1866
4WdDY97x4GdMYtyk1KQMnw,1863
TiA5fpNc-T8QvrxT_EfmPg,1863
sB45WFgysT617bKWP_WJwA,1859
5CbJgHWgvjyDRw9Sl4BXhg,1858
LmZWlvPJBwj5WG2KHV-v1Q,1857
24f-qQokEN2UvBNHMWLm3A,1855
wRMdz34j57AUAQc28v9-hQ,1855
WZUIlyefoUhuH_VkVCEyAw,1853
Zre8y_XnmF0Pt2Lj5GhmVw,1853
IFF5jFfQwKRwL2Vd28BCTQ,1852
qsAZNQ-6P4I9r7onkBZJ_g,1849
nTEmSvz8_DK-iK3miQFCwA,1847
SSMxlv-MpG1K4Xb9sNJXww,1845
8gY3LGFUMIQubovGbSd7Nw,1844
RLXSjYZDB-CBGi5oUNH3kw,1844
OXDo1mHlp2Io3CM6a1aB1w,1842
BHnCAV4_hgqgNZGdfXNJkA,1841
NGR_aVWJ-W_KHvBDrmFP1A,1840
dIpTuL2T1L98GQGU17IeSw,1839
6tkLSbQ_EPc6PM9vGrHK8A,1835
qsm7SkX60JsajT7Yz248FA,1835
z2FRDJSxRR3mmC9syR25xA,1835
0ghzROkZWKWwQKDt1fkPAQ,1833
NQGCirVWCre3BQ24fodXOA,1832
UuRZpgZsHX7PyykHV3wbZg,1831
pgV1yPVZ7TKmS3IvbCffNQ,1830
mmIF5p4HqyrKSs805mm1lA,1824
PA_MlxC2gw_Rc6bXfa1Q5Q,1823
KmQjg_cR8HSF6MzX-vsTAQ,1822
W8fyKHzZX68SQWFvwq_JMQ,1814
Nk-SJhPlDBkAZvfsADtccA,1813
XNllgtbX8Er5sixIrJMEoQ,1808
h4RaM9E8C0d20Uw-nLR5aw,1806
U2hkeMI-q4cS35QolJYN0A,1804
3db1R99-mdSvx3QwryJSNQ,1803
EnZGNF1dcJDtvTfmGi7eRw,1801
TcznsWah9kWQhTzvuHMUaQ,1797
yzcZ0VkgyxmiH5M_87ADOg,1796
MI7cUsPiQGYQRuQmn3MbtA,1795
Az1Xl-Wz_VXgswIW4OyAGQ,1795
UWB_Oi9dkPwXfhYgFMnjsw,1794
wrgtmWOkq1FwnlSgl6QcJg,1794
W06QBC9vkxA5CVBNVrOMRA,1793
wHiPhPVuGnngEieDBMG00g,1792
iJepNTdQh-vOBoIzmx-Kmg,1792
P-TC0VSnUsct3NhYrj5xOA,1792
2DTkzhmMpv5fIPKheePClA,1791
Zx7n8mdt8OzLRXVzolXNhQ,1789
0wQCEcpZ57TmTm6EmEDsIw,1789
GeLwhGlX8XsIsH-o3Wdc5w,1786
1jSL90jj7k95OsSaQL5O-A,1786
T2JzbrPH2GkY6XpyzNe7ow,1785
I2CxrvM0BGH1svfxqGGD2g,1784
8jXmNMrGJ2acUG1R-D5e6w,1783
-pyobEWdpZ6jUp42f3I2xw,1783
6FX09pOrazvGT9s6_nQ7CQ,1783
iNiAJAtsbV5xOQGRtce-NQ,1782
SA10MB4CEw0YikMuhOxyYw,1781
XaZlFz3ODGONeVVj9WJ7_g,1781
RRCgIohWjaeGtlbpcYJBbw,1781
SmeMEWPwb5vl4m0UbYnugA,1780
8lKmq3q0sxraES0p0uZINw,1777
CJHOS7U02RWJZse2dwhO6A,1777
6yR6piTIuUG_9P_ctivxKw,1775
Ctv39j8yPPN0MWSf9MEQOA,1774
DomjxCQ9noralgT1ybCFYg,1773
aMIRfasPN_HCYdR4lQqzDA,1772
C7WUvmGAz_t4FE_ycOPGUA,1771
jxEMFqwDJXjCxmcm5t5jVQ,1769
pXRrRf8fDv6yU3xp1E25hA,1768
w_4xUt-1AyY2ZwKtnjW0Xg,1767
fuiVa2_MABIQS7pINKcoLw,1765
JHRlwxxKY0JJcU97rJ-Bug,1765
JcdsERaKlWNY9CT5Tl8LvA,1763
-EHrU_DwtX2Jv4NbAMppTA,1761
2I0GtFcDwEQv6-fruMxNng,1758
gOrJeoLDOiW7muWuoE-sMg,1758
T0MvxzVMMczJ_Eips6XGaQ,1757
p6JxfR9ebAlIlpm674F-dg,1757
KInoSyTm9ioQcY1RFQ4ISg,1756
9OCsSHr6OCSyR91BFIbszQ,1756
TNTBObKmICMn13T0pyAGyg,1755
NFzfuIFghE-HnrodHpaT6A,1751
lFs4LIQn_kbsLozQzk-4Qg,1751
irXywqvfXj9maLLOBQMYvg,1749
p8JGaGU0bKzngOKGjnaH3g,1745
mYMPepp0QIZRk_52pWzeoA,1745
CA5BOxKRDPGJgdUQ8OUOpw,1745
2K75poiMupFTvpQq5REWTA,1740
wQUBiBqlzC6cbdkX-GaBqQ,1736
0T5mai7FmUH06Tyv3rY17g,1736
CCnuyfb1nd-doEpkj0OoHg,1735
bqR_3sT_rNp0hZglPtX6rw,1733
kpl3H_sgfTm-tH3Aa-ML7g,1731
CGijrmxQjVj1sLJfTFtm4Q,1730
_LOJW0XkOpj4O348GVRDeQ,1730
BAb-WOolx6RvaA4e7iteJA,1728
3aY8m5w6UnxXbRMhEUPUMg,1726
3Wy21heeDm8h2tSZfcj6OA,1726
GuzbBFraIq-fbkjfvaTRvg,1724
pPpaOXOwcuO7z0sDghmOgw,1721
G_bi7l0nU74I4Vr1V7IcMg,1721
i3O6jxCt2ahib9gHpdPVJQ,1718
CeQtgiR1EuGedqwh1uyLQQ,1717
hM6Lu4CRcPzEPiqttjlonw,1717
Pi1CCTBZs9auwlGuH3i33w,1716
RqW9S4WG9UYZHKhHRHXJZg,1716
dEHHpeN5XDXLhMBGNzrl8g,1716
jHVotJhyPKOLuO7MVnmbtQ,1715
uBvHmZ7BMT8JW5kxgimPWg,1713
gPnjAS3OArRGNCwMKSg_0Q,1709
br6Cc1K0_otT9bc_b3mPdA,1708
cGX-1IUwXOjkUqZbkKYcjw,1708
jct6fw5FcG4eTjjML-F7Ow,1707
VXAPhFVCpwUjG2JIYCHRnw,1707
8SlHynYA-QN3UYRpKvNDgA,1706
FqOCC8Y9xryaX7sIBJcrxA,1703
lSQ1-Iu8Qr_KKufIr1xh3Q,1702
iS7Jytl5SQJE3LeNYeEnVQ,1700
pxZAz8pv18wK_t-m8WpN0g,1700
mzZ_WTb2zvyJMBkm84B-WA,1697
wexGsdw5Wz85-hOBx9r2Tg,1697
iJiNZw2TEwB579dr6LyVZQ,1697
XF2SR4yNnIOGRGH9goofuA,1696
WSx9-iYYyST_umny9sJBFg,1695
5zTGhEeKl6Kz-ULDgyOurg,1694
6TUOsIU1vNNQcoauKrZFCw,1694
winkCYdiTroKdbPbV0DfRA,1693
jIfRcC9Vd_bz66nVsoEMzA,1692
rYqmaOIULRouz_1db07OdQ,1692
lF69QF7j-BHpuTlOQkscTA,1692
OSi2ColCxhS9oCoAUNbPig,1692
dzeBiAu0VAaVBbMwcV9GFw,1691
CgiwCrXs3Ggu9eKFPIgjtA,1691
SO2e2f2JkcxicjdW5pZ5eg,1690
PeczUJRFYkZBvAyMxzXPSQ,1688
KD9-X5AykKmiZszrMepjhQ,1688
l-rGtJt0E7PAklT0IK7oFQ,1687
wm5mQ4cSpvko9WlCq07RFw,1687
d_tRshM-w6S4QxE4VVi8tQ,1687
P0fHDZn2pReUu7BdMxNuyw,1684
S_7uidlS2oj3Lq2bxDTTmg,1684
uZYBF0YTU_iKq4_L_PDtMQ,1682
4_W5pstoN1166TGjjPOrMg,1681
AjxjKRNin477A7nKAZciGg,1680
GoGss2SqsUPwP0xcI9IUuw,1680
Enf481q4AQpAK4uWiqoXbA,1679
t5qfe9lOZiMyvHfAqwnAlw,1678
2Mp3YflkEmA3ELaZB7AhHg,1677
PvWUpIHqV13Qe9crQ6MOsA,1676
Ipkx4Sa7ybn8C6LtTqTztw,1675
cGsewW-9GdycDS3YT_eUMA,1674
yL9j5ASNic_DaDKf9lwMhw,1673
llLvHJgkKQNfzgtKf6p3BQ,1672
1Vo4BLw75ntATAJHYsxO3g,1671
3fOFPhFMwtdtFBSB4om2vQ,1669
9cu2p2Z925hHkWHVyrp1JQ,1668
TF3qNGUBUgIYp6u0j79JHQ,1667
hCepXKyaJ4dQb2WX3KcUpA,1666
n3vL2-5qeclHqa6lIBvyuw,1665
al3Ri6TEqa2rBzjHsn0T_g,1665
yEmEDomLUofVtbZoUeFV5g,1664
7lwe7n-Yc-V9E_HfLAeylg,1662
Ee-V8jWifZDvRyFrSW5LIw,1662
UnQriKTiNsYnyPE3Rt8lTQ,1662
YBak8o0xCiNN4sXr3izLbg,1660
2CDI713ATuxHfnB5b-sBdw,1659
DOoJrrsqGzZN2FqzvllKnQ,1659
xZileQFJ7h-0QKjtGc9xgg,1658
SGi8AJhR8iS-LsQwcMOAVA,1656
wJiaLWAxfqDeFsmE2cI8tg,1655
voWjA6zfmXLIbKAoqwBnug,1655
Ld3qgGua7MqrFnZY8AIo0A,1654
ZwCvURKz4l5OBp5trIR02A,1650
vXb4OWsjPoiBtmarfexj-g,1650
_gVyuTRb_6HM-SNtqbpevQ,1649
sf0rWCnE4vHUlWncWOa3JQ,1648
eE5w-7yMOwgL2OPsG85Z2w,1648
fzYu9Rh-oqlg95QzkbIO0A,1647
XsfuqDqw9eOaQ_2FCv5MuQ,1645
XoS-hu_i2Dr8VxzeMxLwVA,1645
4Ry0DT7iq0MavuRk0V-mHA,1642
fO7fs6Q58a2dZc-Xk7eslg,1640
2fJ-WxJlUN6azp3bzrJ0zA,1637
-Gvzq9_6pulzU5y0HFg7IA,1636
7neWV37lyUK91x1WnCOyFQ,1636
HuawlT4tXzCXL8ftyvCZ0Q,1636
lSwPJt2ZPX03tEpfXE1BFw,1635
_QohBRBxWuwlIUuHj5_fZQ,1634
u7cZUEGK6iJP2gvI22xY2A,1630
742hWlXisoSxhGJmeJNkrg,1630
GmXC3CBu172Bkb0c6RnO7w,1629
I_FKWKPVpGts4q_HzJ-0mQ,1628
vj6AetpADpHOYtMRZsXX3g,1627
Wndkw2PinAwTgjeUJOTdCg,1623
7mpYTDb24SywNMRn3yeakQ,1622
I_VsUwgQSkXqo1I2UjnhWA,1621
8xuhKP08513N2W32JOMW4Q,1620
43MDfrU28FYjfpamNfL9GA,1620
o3hDZ2nv80tApZMNQw2aZA,1619
CziOtnFSklimJnBgksDDwA,1618
4SEg-Ug9_UJRKsIhIEqDfQ,1617
jZd462wsUBOIB60UEjUOsw,1615
X2J_iYaWmqI-7PoYVNbp-g,1614
8QqnRpM-QxGsjDNuu0E57A,1613
KGYQFUSqOFMj1T65cBcGgA,1611
8DPP4sQpIo5ccP0DDmDj3w,1608
ClIkpkKO-Es8MHlsfDOKMQ,1608
pFzcy84OCWx1_x2Tdv7g3A,1608
MJI-bNIn3QDgiGggm9Wp1w,1608
26107Pz4hjESgQ8J2c81rA,1607
1FURjeGJi_LBXcJQg8eskw,1605
jySVipAqMqczPzOPLMnJpw,1604
T96AnQUJBvhs-4v2pxmhTA,1601
vtSisxaozZ7HWpBl_W7VaQ,1599
7EhTT4iEuA7JaaWA-eI3Qw,1598
zJmp_J8SUNosLxk6borpFg,1598
-9ZNA22YhFlvTdLDYjvNdA,1597
c3a5La0D2L51qXVE7DIJLg,1597
1Hd-0f0gWvI7y9CI_3kFVg,1597
3_WGRjRrnZX2b4ZVpjmL6w,1594
KChWMIHxMChTE11ZVsIVZw,1592
cTVvGhP3dlKRJMRkey_vhw,1592
Ibo4E5a_nf51egmeFR5Izg,1592
6Vfyjur4YyvVQhEsJ1JtIQ,1592
6Y61FisC5lEVxLEaMzyUUQ,1591
of-GVqY0G_UDHXT9Xg_ADQ,1590
3rzQnS4ANsIQIkC9ARftiQ,1589
4R2KR_-FybS7oegGrXjHVg,1587
IQ-FUxpwpibrfOpj6d8Asg,1587
MvNVJ_6SYVxzziX04yb8bQ,1586
w9grvGu-5bHNucOeReHzfA,1586
-kHHi8y4kaTI6WUVdJSdvQ,1584
EME5hqQLjBD7e2cLryupbA,1583
Z1AvotRJiFLtMkrP6sQxSA,1583
Z8qGOmU8YxDjLPBbrz84Yw,1582
fOhnSqmO4XY5vSI8whVKSA,1581
nR3VW9i2K8033QY0ZMTisw,1580
yI-ahfduU45_bZa3ZgEx4w,1580
uhZX1UXYhtpw3CKn7Tl_6A,1577
Ldch7Nc5gaZrhcIRd7mcjw,1575
NUJrCPU51Cvip4ayZD1P5g,1572
-e1BUAOBk9RAu89c6uTyGA,1572
pyC19rtFOuoicvkgk6VcNg,1572
LF8UjsBRaQ4Aqwu3ARxnBg,1571
E3WUDYEvCVMplIFMgeN1xw,1571
fF0aVsxyI51ZfCZoN-F5GQ,1571
S7tZmvSqrpH18cDE_fwVgA,1568
YbEVMCXzbcibj2a11Yzg1g,1568
838bEDzZSPveDkAGrhVWYQ,1568
osL7qIVyk-WCdK9qiPTS5A,1567
9IGKHnZLa_bvzR2qS7xpuQ,1566
_T8tOBDr3NKNxd0yl5GwjA,1564
88r-82tHoOm52PSt6dXy0g,1564
4nDVM0XqWrcKQbMYlXDWCg,1562
psG_tTwM0Wcddk9cW7yw_Q,1562
PwbeSKSCBnqXJlAxEaUrnA,1560
KdAWjL9MKjpJzEeI902qBA,1560
1OfhM-ZKvcpxyxptCCzEwA,1559
Ghn6flCdNlOchzLA29tkjQ,1559
KP5OncF2jhT7_J1phHPPww,1559
4ZZR2Ykk4jo7oiGgQq0Tzw,1559
mCRa6o1eEVQr1bqV4Wy6KQ,1559
B6-GVRwT6tv8V30tz5jxqw,1558
BnzAXu_3S2CRQOG_vMIYRw,1556
4TRaSx4vcKfhm9Jx-heiqg,1555
YhpUIN4ByTEMdFbWJvIB9A,1555
rAMlyZQe5eFrdLRVQfY4ZQ,1555
P6ud6vukerhdIqpoejMFqg,1555
u6P6I5PZnSlnILY5nFWBJA,1553
YxzjYHBkWLwxpvOlcjKkhw,1553
aIATlRwk6tCBCgWGNw30Nw,1553
z_UEbYUqX5aMIPgg_L0Z9g,1552
MEhkXOeLwdbSZgCIpDVftg,1551
4VXVP21v4Xec6C2mnnBnGw,1549
IYzqGs1e28misAwcZvf8yg,1548
Hvd8H_ys3ZiKO4DTiH2RJA,1548
uSIGgRScZmpWlEcHtoaWlA,1547
99dN-202N0EzRqdaOA_eRQ,1547
IG2KelKEHCwybPl98frdgQ,1546
LbhraX3qY94g3Xn2Havbpg,1545
y0CPKGHQBPH-maFgP5IFYg,1545
eeKdz6BAFEWlEJw8d2F2bQ,1543
C5ZOzlslhMxRJDjBDV3KoQ,1540
oaboaRBUgGjbo2kfUIKDLQ,1539
IjMs1n7UelI7ev_5IDl5kA,1539
wa3q5TWk2uQITvYh73IwHQ,1539
Mzmt8AvZOExG_4h3MMlihg,1539
D4Uw7MZVGd4QLZF_dxk-Pw,1537
FHNIvNgh3fS7VZQq2Y3dsA,1533
3ZV1zaRKJg-xSiZU3DZ3XA,1532
3ldp8B52AOzNSFnPMAY0ww,1531
fchpEk-UJf_AUz-51LEidg,1531
ldr7iDtxFXX-q7tJuXqlGQ,1529
uR7G8I4Cef9D9R340TN24Q,1529
xwjUyOwIQuFNaBCxhedwLA,1529
TFscvy6DY0u-giYoDwjfpA,1529
rUxxJi1tlSljiY_kTasUKA,1529
ME7nOO4hHoCwkbssGqsyPA,1528
tthy48ZIX_wfY8Dy0Dvg6w,1527
sr-5EY6bmp4jINhea06MjA,1527
JVDHxMnKjif8XdXVFWiClg,1525
D_-w6oXNj_33E7-urbSLLQ,1524
eoqpPPlegPddFATQadDsoA,1518
giUvelDX9OPw7aiF7grvEA,1517
xv_U__GI9gmzKIHT_TANnw,1516
ghsaIqQ1xY3cWtWWJ4QW5w,1515
t3yNTcIYyCreySnwVl5tjw,1515
2IahpaBR4U2Kdy9HF28EQA,1513
itPmeRSuvkcHpuiHCXtLvg,1512
W9y4JkMqy2dFNwYc3Y5cKQ,1511
Y7EalRsCafsApK5DcL_mTg,1511
KhBUg5QhBYuK8RZAe5gDMQ,1510
qxRTFagnexBZgDe055CjkQ,1510
YqmClmk7oLcDzPWKHzgA-Q,1509
8MoqZqlNN9AXzG91_Hpc_Q,1507
j3ZeNsdd8sm3y_qIx42k_w,1506
_8MkUoObdLpakXbCobbKxA,1506
OrE8LhQpKVXTA6gJyu5G9Q,1505
uGo0TCVNOcDQxMArUU0Jrw,1505
J-Go00lYW4f4a3lLLtoh_A,1505
0eP5RJNSsSYdPvUY3ZbTvw,1503
vVfy055EfLMdd0yJYHxiMQ,1503
XCY5mYQv-6Y-uOZEOgOhiQ,1500
mSQ6nIPfqviBF8xIuhsJ7A,1500
V_jy9Aemc3kjznqhbsu_Dg,1499
c1-LgoUcXYtw_zVt3FSwSg,1498
gqq_UziZzsW25cNu6pXvzg,1497
WWSNB60X5PkkFY6Py_XVTw,1497
3hrEWKJxJUwEBmzw8oUYHw,1497
3Ym00dQ_oqZ0zunGMLhX3Q,1496
kVTHnhgYUw-Pmr7wgDB4_g,1495
-0TffRSXXIlBYVbb5AwfTg,1495
1gV0EbA00qcP7oZFrFhxUA,1494
oJ4ik-4PZe6gexxW-tSmsw,1494
IGna30iAQJa6RMbsv-9tWg,1493
jXrhIVKcJ-upvglUmfC1pA,1492
qrHwXPEese6WmFO9zEP2fQ,1492
NT5S6JV5wPwKOd3s3Yh1zQ,1492
Kthnb7PjDSd7FsBp4wqoHA,1491
8-ZExybRuyyXZf6aESgc3g,1491
BJauHq_tArHgi0nncImNJg,1490
awA0KQacd4k4GUSKP8aliw,1489
7JhQXpiMml41sxN34CUcKQ,1489
SxbqEgEwrGmtgvQAgM6kIg,1488
UboXRwy2UBVH91pAwHiK_w,1488
f5VqTIMC-9Iw747SwhS0rg,1486
HPqTJ_yF2ZJw87yHWnSzSg,1486
sK0eAOorT6sf2mF5sjEAzg,1485
nsH0hQ7xB5LS2_Ba3mqHTQ,1485
-pjWlAzv4qRxB3Gu1D4t6A,1483
nePr9450kf-eEGYD-Qn21w,1482
g-YOzV9YIPmo6vZBHQuuUg,1481
3FKIev7ZB_KE6XHL9sUJCg,1481
snguCYg0ierKRuUTxCDH7w,1480
XQSHEl2PVPmbpIKks7BqNA,1478
fC03dk7N8XV-RzGh0UJgmA,1477
BxveuvYElRjEIuVNiJAEtA,1476
JWqbjm0wtbbciu_Gb6Eqyw,1475
dKfMKFaiHC_9XLHdqhFN2w,1474
R3FDYMQBrMpkUquwE-eniQ,1474
trwHwsXOVV-ZmF-MtP98BA,1473
7hpUoYdAVToZXwuPRgoqdA,1473
8QZJvkx29OQNZgrM53aVbw,1472
3FPi2yKCIh0Hh3iBg8faYA,1471
UQMUtySn2q9cSObiw5UVsw,1471
wPViqOIThG5W_p4FKGqjrQ,1469
8BLTQlfijNA2LSFEz-d3hg,1469
zBs8GENWVLpX7KcBIPiB0A,1468
lU3elCfnhoOAhkR6FewPSA,1468
f-xTgL53Bd_zPsDTn1_37g,1467
-mDAFyX5kZHXhxjELeMhiQ,1467
qBWOIod1dYHSitfWfWMlbA,1466
YxWiv24PHCseiVvGlqKFrQ,1466
FdoqtMadj4ybDAL7S-yUBQ,1465
bPVPZeqMuYtU_yGCb4P-jg,1463
ZYoKsoyfRuxqJPwsKtzqFQ,1462
bOxOq_q1d4CI984EO_LxFQ,1461
XuQ5ekbJ9eRUX06JTqJHaQ,1461
9DJhhBqQSu-gTBwaqdhgpQ,1461
thlyktt2c7v1DyOpSVSibw,1461
GC75ZzoLxsfeKyk7vA3pXA,1460
wQNkpi9RvpuoiDB-CiHxog,1459
-A10ZTqT4X49cneKlxXTcw,1459
pKykk7lnD6Tf9wSzJYRyJA,1458
UKpPU6X97oPd-dkCK8cheQ,1457
S2n_06z4lGLZfdJ53XAXQQ,1457
v8mZvt446HYQDGMCckBubQ,1457
LGYIhGqbYakMMdsn_GCzJg,1456
1Tb7ION52mf2I7wXJY9HAw,1455
ObHsdZKeFSvoPJT8D0r1yA,1454
5KS5b5-ip8znhJS_CYdzeQ,1454
2D-8pjS2NB9ut8AIUFEu2w,1453
DTxB12bQaZ1m-nLeXWX2rw,1452
0QYWhij_YZ7Lyk9F6213Sg,1452
itwiCpfGR5xlUpawXrt4tA,1451
DOfiulOub9hVPBCtiDl9Fw,1451
vUkiYPpbkMXA99WneLSGkQ,1450
xWfm4AwLZr-B97fYVsIgCA,1449
UTXwFoe-KOo0SqnBqtbyhQ,1449
cvHY1RTAPSoH94ysP2_eyQ,1449
maOMGu_2dSHKydBgZdTsvQ,1448
x5NLYIRLdhFBaNLLvl8Afg,1448
ol6ATB97MdIuhm6yAGOeMQ,1448
3qgz5OPfl7CRa3igH4s1Sg,1446
IcLm9Z1zphLnzUvrFK6aiA,1446
h7TO_IsmLCYmKKDVOOIeFw,1443
gjYMjwyUGjY004PLo3cC8A,1443
2PeuTPjcC5jEyrMt9o-w7w,1442
0d1dpaZqcm7litFOJl7atA,1440
8wkPLsDbGU3GcW8CoD-4aA,1439
QFh-h_OZ5Io-mBk32HN28A,1439
QGYzYUMsQe6k7__LD91E5w,1438
5hAUdFPi1QFJJOlFReVexg,1438
pqF3WkYktbR28uk2PSR7Rg,1437
0lf3Nqamc_9kKpDV4ajy1g,1437
4szMVHmGXodrVGw4Zhev9g,1435
6JFTijOMHB46yBoyVOjPCA,1435
tBWjMqUc0yP5lRElCfDaKg,1434
r6Unwg-mxv_3JrEjQ24_TQ,1434
MqhQlbkYd9dShIEcPbmS_g,1433
S26FJcC298XNpN2cZiwOrA,1433
vRtw_YYSwxszxonseZhWCQ,1432
ITuKqd1pv7tfRJ4nVTI3sA,1432
bqygfw-P4XXsLOV5PLN7uw,1431
U_U6C9AF7xmQijTTUFRzkQ,1431
AFTMAbflXJFcxlWslSEYCg,1429
Zx05t1cRAipPrpQOtzd9RQ,1427
Df60BZXw3Kj9Xt1UlAidqA,1426
L6nIOUwcTGgQKExGHmvTzQ,1426
oDETvkVkHw7CjZj7ZOZFOQ,1426
gGmqCZtOAUUqWLUJiL-Ydg,1425
XwElaqpvIW70qJVCqpVubw,1425
7pI6lASZ4rPNPF8iX9jdoA,1424
qkckth-7yHPXqWwaS6ovKA,1424
ZLrqw4KCwKyBlVqycUfNbg,1424
nihvarTktbLi1CI_Dkep4Q,1423
IBIp-yVFl2PxYS-rgc19Yg,1423
otRPMUp8wdxFf5KRRvDgfA,1422
gVw224_IlTrx3KHEgFBtMg,1421
SAp1Nk3XLbQ-zeJKyASICQ,1421
9tWLiz52KN-S7CFZvBhslA,1421
HhD8DLES5ZeULKDXmfkOOg,1421
zWfzgYe2nT9mHYm_vl1Ukw,1420
qfABDeMSCirVPeG6BfcUEA,1420
nEGnUIq5NC-pCc5Zjs2OhA,1420
9_uigKs9GCwg9dFKkq_Kfg,1420
ey3nQ_cvyz8ZzU1vxmZBDQ,1419
MDr7KLYSPkEonvGojNEMBw,1417
ZGH8MzJa7Q7iIpmtzBAJAQ,1415
yi9udL5fcmBjwcBcygv51Q,1412
Z4qfMpj8jymG3_XjTBKN0A,1412
F__yT5i7C2t-IfzyXYscKw,1412
d5G3dpdyO60CYHukoM-_FQ,1411
Lw1gzZZGI2GFQc6BI5zyJw,1410
ksFVaF5TatgsVGXk7Yyw9A,1409
5fSPNlVUBGMExOy9lgFn0A,1409
05wBSwtKBCad4B9GpzXY_g,1406
wP4m78FJc-fyg8fLhHQ-ZQ,1405
rtykgAe3cXao_PuzgT8mPA,1405
tV46IhCfHbsx_af-pMupiw,1404
